RptNo,RptName,StatCourseNo,StatCourseName,DataDate,PlaceNo,PlaceName,PeriodNo,PeriodName,Complex1,ComplexName,Complex2,Complex2Name,Complex3,Complex3Name,Complex4,Complex4Name,Complex5,Complex5Name,DeriveNo,DeriveExplain,FValue,SValue,RptDeptNo,RptDeptName,CreateTime,ModifyTime
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230010000101,國立,0,,0,,0,,0,,0,,12,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230010000102,市立,0,,0,,0,,0,,0,,9,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,2300100002,私立,0,,0,,0,,0,,0,,20,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000010,臺中市中區,S,學年,0,,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000020,臺中市東區,S,學年,0,,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,0,,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,0,,0,,0,,0,,0,,0,,2,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,0,,0,,0,,0,,0,,0,,4,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,0,,0,,0,,0,,0,,0,,3,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,0,,0,,0,,0,,0,,0,,4,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,0,,0,,0,,0,,0,,0,,2,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,0,,0,,0,,0,,0,,0,,3,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,0,,0,,0,,0,,0,,0,,6,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000260,臺中市霧峰區,S,學年,0,,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000230,臺中市烏日區,S,學年,0,,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000090,臺中市豐原區,S,學年,0,,0,,0,,0,,0,,0,,2,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000150,臺中市后里區,S,學年,0,,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000200,臺中市石岡區,S,學年,0,,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000100,臺中市東勢區,S,學年,0,,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000290,臺中市和平區,S,學年,0,,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000190,臺中市新社區,S,學年,0,,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000170,臺中市潭子區,S,學年,0,,0,,0,,0,,0,,0,,2,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000180,臺中市大雅區,S,學年,0,,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000160,臺中市神岡區,S,學年,0,,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000240,臺中市大肚區,S,學年,0,,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000130,臺中市沙鹿區,S,學年,0,,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000250,臺中市龍井區,S,學年,0,,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000140,臺中市梧棲區,S,學年,0,,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000120,臺中市清水區,S,學年,0,,0,,0,,0,,0,,0,,2,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000110,臺中市大甲區,S,學年,0,,0,,0,,0,,0,,0,,2,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:51
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230010000101,國立,2306200001,高級中等學校_一年級,0,,0,,0,,0,,137,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230010000101,國立,2306200002,高級中等學校_二年級,0,,0,,0,,0,,137,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230010000101,國立,2306200003,高級中等學校_三年級,0,,0,,0,,0,,137,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230010000102,市立,2306200001,高級中等學校_一年級,0,,0,,0,,0,,75,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230010000102,市立,2306200002,高級中等學校_二年級,0,,0,,0,,0,,74,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,230010000102,市立,2306200003,高級中等學校_三年級,0,,0,,0,,0,,73,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,2300100002,私立,2306200001,高級中等學校_一年級,0,,0,,0,,0,,105,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,2300100002,私立,2306200002,高級中等學校_二年級,0,,0,,0,,0,,105,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000,臺中市,S,學年,2300100002,私立,2306200003,高級中等學校_三年級,0,,0,,0,,0,,103,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000010,臺中市中區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000010,臺中市中區,S,學年,2306200002,高級中等學校_二年級,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000010,臺中市中區,S,學年,2306200003,高級中等學校_三年級,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000020,臺中市東區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000020,臺中市東區,S,學年,2306200002,高級中等學校_二年級,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000020,臺中市東區,S,學年,2306200003,高級中等學校_三年級,0,,0,,0,,0,,0,,1,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,3,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,2306200002,高級中等學校_二年級,0,,0,,0,,0,,0,,3,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000030,臺中市南區,S,學年,2306200003,高級中等學校_三年級,0,,0,,0,,0,,0,,3,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,27,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,2306200002,高級中等學校_二年級,0,,0,,0,,0,,0,,27,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000040,臺中市西區,S,學年,2306200003,高級中等學校_三年級,0,,0,,0,,0,,0,,27,,387040000E,教育局,2017/2/22 上午 08:34:19,2018/2/7 下午 06:11:49
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,59,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,2306200002,高級中等學校_二年級,0,,0,,0,,0,,0,,59,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000050,臺中市北區,S,學年,2306200003,高級中等學校_三年級,0,,0,,0,,0,,0,,59,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,24,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,2306200002,高級中等學校_二年級,0,,0,,0,,0,,0,,24,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000080,臺中市北屯區,S,學年,2306200003,高級中等學校_三年級,0,,0,,0,,0,,0,,23,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,37,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,2306200002,高級中等學校_二年級,0,,0,,0,,0,,0,,37,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000060,臺中市西屯區,S,學年,2306200003,高級中等學校_三年級,0,,0,,0,,0,,0,,37,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000210,臺中市外埔區,S,學年,0,,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:52
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a140,高級中等學校概況-普通科-校數(單位:所),2016/8/1 上午 12:00:00,010000066000220,臺中市大安區,S,學年,0,,0,,0,,0,,0,,0,,0,,387040000E,教育局,2017/2/22 上午 08:34:21,2018/2/7 下午 06:11:52
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,15,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,2306200002,高級中等學校_二年級,0,,0,,0,,0,,0,,15,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000070,臺中市南屯區,S,學年,2306200003,高級中等學校_三年級,0,,0,,0,,0,,0,,14,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,17,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,2306200002,高級中等學校_二年級,0,,0,,0,,0,,0,,16,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000270,臺中市太平區,S,學年,2306200003,高級中等學校_三年級,0,,0,,0,,0,,0,,16,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
10411-01-16-2,臺中市高級中等學校概況-普通科,1041101a141,高級中等學校概況-普通科-班級數(單位:班),2016/8/1 上午 12:00:00,010000066000280,臺中市大里區,S,學年,2306200001,高級中等學校_一年級,0,,0,,0,,0,,0,,47,,387040000E,教育局,2017/2/22 上午 08:34:20,2018/2/7 下午 06:11:50
